Time	Amplitude
40.04000	5.66302
40.05000	-3.49726
40.06000	10.77450
40.07000	-0.28900
40.08000	5.93993
40.09000	1.12207
40.10000	-0.51466
40.11000	-3.12514
40.12000	3.19637
40.13000	4.79012
40.14000	1.74401
40.15000	4.96686
40.16000	8.91065
40.17000	2.85675
40.18000	-3.23113
40.19000	8.47422
40.20000	2.27989
40.21000	0.17165
40.22000	2.40844
40.23000	5.07562
40.24000	-3.63538
40.25000	6.03472
40.26000	-0.73907
40.27000	-1.66252
40.28000	5.80681
40.29000	6.83237
40.30000	-1.75004
40.31000	1.46090
40.32000	-4.15980
40.33000	2.27974
40.34000	7.53100
40.35000	5.03724
40.36000	4.90738
40.37000	5.03394
40.38000	-0.83791
40.39000	2.24937
40.40000	1.09065
40.41000	-7.16064
40.42000	8.73742
40.43000	3.87210
40.44000	-0.65681
40.45000	1.79290
40.46000	5.99345
40.47000	11.59470
40.48000	1.90035
40.49000	-0.05347
40.50000	-4.35509
40.51000	6.95695
40.52000	-3.95559
40.53000	13.43560
40.54000	-1.97089
40.55000	-3.20983
40.56000	-3.83640
40.57000	5.53862
40.58000	-0.48588
40.59000	1.09831
40.60000	-0.19702
40.61000	-7.61514
40.62000	-0.31876
40.63000	-4.88061
40.64000	-8.93083
40.65000	7.50016
40.66000	-5.88468
40.67000	-1.92761
40.68000	0.15439
40.69000	-9.09126
40.70000	-6.77525
40.71000	-7.58807
40.72000	0.43501
40.73000	-6.43138
40.74000	-0.86852
40.75000	-6.33559
40.76000	-12.23100
40.77000	1.36303
40.78000	-6.27685
40.79000	0.94054
40.80000	1.70199
40.81000	10.42580
40.82000	-1.83422
40.83000	6.03821
40.84000	-0.63671
40.85000	5.97444
40.86000	-5.30500
40.87000	-5.15464
40.88000	-6.28477
40.89000	-1.82149
40.90000	-1.39591
40.91000	4.11065
40.92000	2.51833
40.93000	6.88093
40.94000	-2.58114
40.95000	1.11653
40.96000	-4.41051
40.97000	-0.19580
40.98000	-7.05517
40.99000	-3.47700
41.00000	4.96611
41.01000	-3.94914
41.02000	4.99345
41.03000	-3.30644
41.04000	-0.60783
41.05000	7.59892
41.06000	2.54686
41.07000	-3.00066
41.08000	-1.01457
41.09000	6.47637
41.10000	7.77021
41.11000	-4.11581
41.12000	-0.26323
41.13000	-0.16988
41.14000	-2.57026
41.15000	-0.43518
41.16000	4.89302
41.17000	-2.02946
41.18000	9.04893
41.19000	2.36774
41.20000	-2.16056
41.21000	-6.64627
41.22000	9.44462
41.23000	8.09130
41.24000	-1.84447
41.25000	0.14532
41.26000	5.31929
41.27000	-4.52774
41.28000	1.89909
41.29000	-1.46098
41.30000	-2.19987
41.31000	4.74669
41.32000	5.14153
41.33000	3.92669
41.34000	5.06186
41.35000	0.11825
41.36000	1.27828
41.37000	-2.60374
41.38000	-4.83761
41.39000	3.04862
41.40000	1.64607
41.41000	-2.04633
41.42000	-2.91773
41.43000	2.01086
41.44000	11.15640
41.45000	-0.97470
41.46000	0.61951
41.47000	-0.26143
41.48000	-3.51501
41.49000	5.60100
41.50000	1.19204
41.51000	1.61146
41.52000	-1.12081
41.53000	-6.29368
41.54000	-8.76708
41.55000	1.45699
41.56000	0.80316
41.57000	-0.03850
41.58000	-4.41928
41.59000	-1.51908
41.60000	3.44676
41.61000	6.20764
41.62000	3.28968
41.63000	2.85800
41.64000	-1.83678
41.65000	-4.32603
41.66000	1.68530
41.67000	0.68952
41.68000	-3.04163
41.69000	3.06287
41.70000	6.80458
41.71000	-6.71149
41.72000	-0.67192
41.73000	-14.29770
41.74000	0.19415
41.75000	3.88412
41.76000	-0.24683
41.77000	0.94943
41.78000	-3.83255
41.79000	3.83632
41.80000	0.04802
41.81000	0.42616
41.82000	-4.40070
41.83000	0.71699
41.84000	0.41307
41.85000	-7.71022
41.86000	4.03714
41.87000	4.26028
41.88000	3.31732
41.89000	-0.61901
41.90000	-3.22218
41.91000	-0.97217
41.92000	-1.64769
41.93000	-6.26695
41.94000	-1.87488
41.95000	-0.99130
41.96000	2.24826
41.97000	-4.33228
41.98000	-0.06103
41.99000	-0.09707
42.00000	-3.47841
42.01000	0.22317
42.02000	2.11666
42.03000	3.29543
42.04000	7.23915
42.05000	2.29086
42.06000	20.50970
42.07000	0.36855
42.08000	-6.04784
42.09000	7.91771
42.10000	-3.78654
42.11000	-6.89127
42.12000	1.72524
42.13000	0.69984
42.14000	-1.47270
42.15000	2.31785
42.16000	-1.97867
42.17000	3.60753
42.18000	0.96027
42.19000	3.94906
42.20000	-6.48846
42.21000	3.84460
42.22000	1.88389
42.23000	1.89390
42.24000	4.99802
42.25000	-2.96078
42.26000	-3.54172
42.27000	-4.00055
42.28000	-2.29173
42.29000	1.63662
42.30000	4.68575
42.31000	-2.52140
42.32000	11.72680
42.33000	7.18196
42.34000	-1.23789
42.35000	0.20093
42.36000	9.76079
42.37000	-2.39740
42.38000	1.75739
42.39000	-2.27906
42.40000	-0.24050
42.41000	1.55958
42.42000	12.48990
42.43000	11.13400
42.44000	7.12640
42.45000	-5.39190
42.46000	1.31074
42.47000	1.84852
42.48000	5.80023
42.49000	-0.44644
42.50000	5.67523
42.51000	-1.50955
42.52000	-3.18203
42.53000	-0.66785
42.54000	-0.03175
42.55000	6.96931
42.56000	-0.22000
42.57000	-4.78975
42.58000	-3.22338
42.59000	3.65539
42.60000	3.23144
42.61000	0.91086
42.62000	5.16529
42.63000	-0.59540
42.64000	-6.24678
42.65000	-0.47376
42.66000	5.56600
42.67000	-4.83329
42.68000	2.43180
42.69000	1.26143
42.70000	-3.06891
42.71000	-3.17113
42.72000	-2.56825
42.73000	-1.14454
42.74000	-5.03580
42.75000	4.61228
42.76000	0.99046
42.77000	-6.74357
42.78000	2.90390
42.79000	-2.30535
42.80000	3.20720
42.81000	-6.54263
42.82000	-3.67319
42.83000	-6.46734
42.84000	2.69990
42.85000	-6.56299
42.86000	2.13009
42.87000	5.38030
42.88000	5.09784
42.89000	-9.92558
42.90000	1.11140
42.91000	1.61696
42.92000	2.63796
42.93000	4.13286
42.94000	-1.68324
42.95000	2.65066
42.96000	1.47755
42.97000	3.19826
42.98000	-1.89708
42.99000	-1.38057
43.00000	6.20765
43.01000	4.03193
43.02000	11.10460
43.03000	4.07313
43.04000	2.75593
43.05000	5.51813
43.06000	-3.89849
43.07000	4.34376
43.08000	-4.17053
43.09000	-7.57815
43.10000	6.63994
43.11000	2.32995
43.12000	8.27479
43.13000	-1.56237
43.14000	3.23999
43.15000	-12.03660
43.16000	1.17224
43.17000	-0.48456
43.18000	7.62717
43.19000	-2.68680
43.20000	-17.07500
43.21000	-1.50740
43.22000	11.82630
43.23000	-2.52850
43.24000	-1.83369
43.25000	6.69815
43.26000	12.00670
43.27000	-4.40952
43.28000	0.71827
43.29000	-3.67059
43.30000	-0.76233
43.31000	-3.19187
43.32000	-1.54506
43.33000	-3.40334
43.34000	6.46857
43.35000	8.00047
43.36000	8.32319
43.37000	-3.52028
43.38000	4.14974
43.39000	-0.35455
43.40000	2.59845
43.41000	3.47810
43.42000	4.71658
43.43000	0.28478
43.44000	2.15825
43.45000	-7.11901
43.46000	2.11064
43.47000	2.92847
43.48000	-2.00126
43.49000	-5.92273
43.50000	-6.70655
43.51000	-1.80463
43.52000	8.45930
43.53000	4.81984
43.54000	-1.38234
43.55000	-13.41030
43.56000	1.49843
43.57000	2.99941
43.58000	-5.12772
43.59000	-1.78146
43.60000	0.46773
43.61000	3.51725
43.62000	-2.90091
43.63000	4.61653
43.64000	0.82874
43.65000	0.94014
43.66000	8.95221
43.67000	0.97529
43.68000	-4.39334
43.69000	1.89264
43.70000	-0.35197
43.71000	-0.84268
43.72000	-7.46578
43.73000	1.69268
43.74000	-5.65008
43.75000	-5.48359
43.76000	-2.45201
43.77000	-2.66370
43.78000	0.68480
43.79000	-4.95929
43.80000	-4.24066
43.81000	4.16897
43.82000	-4.75875
43.83000	-0.64392
43.84000	5.67419
43.85000	-1.75793
43.86000	0.61223
43.87000	-4.35709
43.88000	-0.18610
43.89000	-5.88626
43.90000	9.15527
43.91000	-5.17697
43.92000	4.27847
43.93000	-6.40975
43.94000	3.47180
43.95000	2.14914
43.96000	2.81749
43.97000	2.17890
43.98000	-1.52112
43.99000	-0.35382
44.00000	1.09935
44.01000	7.14361
44.02000	7.08456
44.03000	-0.41536
44.04000	0.52308
44.05000	-7.59810
44.06000	0.08385
44.07000	-3.58714
44.08000	4.32018
44.09000	0.49160
44.10000	9.54500
44.11000	7.93475
44.12000	-2.76384
44.13000	4.82183
44.14000	5.06281
44.15000	-7.26514
44.16000	6.68375
44.17000	2.63464
44.18000	10.27000
44.19000	4.10581
44.20000	6.14394
44.21000	10.38490
44.22000	-0.93627
44.23000	-3.04475
44.24000	5.18159
44.25000	0.58075
44.26000	-5.07649
44.27000	1.20380
44.28000	-1.02690
44.29000	5.15913
44.30000	2.57572
44.31000	-4.32606
44.32000	5.20420
44.33000	11.64460
44.34000	1.18691
44.35000	-1.19333
44.36000	-1.35950
44.37000	-3.49163
44.38000	0.53264
44.39000	-2.13393
44.40000	6.78112
44.41000	-2.96839
44.42000	-0.95971
44.43000	-13.04770
44.44000	-1.07310
44.45000	7.20708
44.46000	2.26435
44.47000	-2.72120
44.48000	-3.36557
44.49000	3.97465
44.50000	1.85219
44.51000	0.72351
44.52000	3.69908
44.53000	-3.31156
44.54000	2.00051
44.55000	2.12320
44.56000	7.88973
44.57000	3.68700
44.58000	-8.70866
44.59000	-7.87957
44.60000	0.54887
44.61000	-8.84055
44.62000	4.59209
44.63000	0.13818
44.64000	-4.44001
44.65000	3.07257
44.66000	-6.71495
44.67000	1.12747
44.68000	-13.31120
44.69000	6.39481
44.70000	1.07243
44.71000	2.91852
44.72000	-3.13007
44.73000	0.87257
44.74000	-8.53003
44.75000	0.54667
44.76000	-8.92579
44.77000	-4.08592
44.78000	-10.22510
44.79000	5.99872
44.80000	-3.10609
44.81000	3.27046
44.82000	-5.30209
44.83000	-1.83329
44.84000	1.88732
44.85000	7.10911
44.86000	7.28485
44.87000	-5.77586
44.88000	0.14717
44.89000	5.46192
44.90000	9.26978
44.91000	-4.22480
44.92000	-2.41677
44.93000	4.22713
44.94000	2.33261
44.95000	-4.94646
44.96000	-5.47129
44.97000	8.69732
44.98000	3.37723
44.99000	2.68424
45.00000	12.16570
45.01000	5.52207
45.02000	5.89746
45.03000	-6.01726
45.04000	-0.71371
45.05000	0.73591
45.06000	-6.66923
45.07000	0.46763
45.08000	-4.42015
45.09000	2.76715
45.10000	-0.14967
45.11000	8.76884
45.12000	-4.98500
45.13000	-8.01490
45.14000	7.92360
45.15000	-2.49089
45.16000	3.41065
45.17000	-0.01132
45.18000	6.24901
45.19000	-6.86277
45.20000	8.30783
45.21000	-2.37872
45.22000	0.59024
45.23000	2.83007
45.24000	-3.63680
45.25000	1.74064
45.26000	4.58532
45.27000	11.43770
45.28000	4.64717
45.29000	-0.46530
45.30000	0.62498
45.31000	2.94170
45.32000	0.60584
45.33000	5.99062
45.34000	0.73152
45.35000	-0.04731
45.36000	10.15100
45.37000	5.90206
45.38000	7.98212
45.39000	4.19778
45.40000	2.97567
45.41000	-2.14936
45.42000	2.31219
45.43000	8.29976
45.44000	-0.03925
45.45000	2.21574
45.46000	3.40556
45.47000	-0.30068
45.48000	-4.79546
45.49000	0.47168
45.50000	-6.34447
45.51000	-4.94200
45.52000	0.54232
45.53000	4.61617
45.54000	-5.24737
45.55000	-2.05918
45.56000	-5.51002
45.57000	-5.64234
45.58000	-4.16682
45.59000	0.34093
45.60000	-1.85457
45.61000	7.79452
45.62000	-3.92773
45.63000	-0.96342
45.64000	-1.93863
45.65000	-0.57825
45.66000	0.34654
45.67000	3.72504
45.68000	-3.91694
45.69000	1.40309
45.70000	-1.31408
45.71000	0.30758
45.72000	-5.52283
45.73000	2.14322
45.74000	12.68120
45.75000	-0.10214
45.76000	-3.11716
45.77000	2.62922
45.78000	-4.10467
45.79000	-1.40496
45.80000	-10.71640
45.81000	2.81865
45.82000	-9.69361
45.83000	4.60401
45.84000	-1.60923
45.85000	-1.83121
45.86000	-7.58728
45.87000	-2.55361
45.88000	-5.88033
45.89000	2.84603
45.90000	-10.54990
45.91000	-11.31700
45.92000	5.57163
45.93000	-0.86882
45.94000	7.67623
45.95000	0.63598
45.96000	6.63484
45.97000	4.54702
45.98000	19.17630
45.99000	-0.03191
46.00000	6.60912
46.01000	0.75889
46.02000	6.50565
46.03000	7.37693
46.04000	-0.06769
46.05000	-3.88062
46.06000	-0.50958
46.07000	7.66888
46.08000	1.01490
46.09000	-0.34596
46.10000	-2.86897
46.11000	0.77208
46.12000	-4.67572
46.13000	-2.61702
46.14000	10.18120
46.15000	3.99921
46.16000	2.42447
46.17000	3.14901
46.18000	6.79468
46.19000	-4.29787
46.20000	-3.49220
46.21000	10.39340
46.22000	4.08879
46.23000	-5.28980
46.24000	5.41809
46.25000	6.00743
46.26000	-0.25586
46.27000	-3.84344
46.28000	-1.98891
46.29000	2.18037
46.30000	-11.05430
46.31000	2.02584
46.32000	-3.41097
46.33000	1.48476
46.34000	9.77397
46.35000	2.63487
46.36000	-4.67206
46.37000	-1.03654
46.38000	-4.40644
46.39000	-1.84004
46.40000	4.34385
46.41000	2.22957
46.42000	1.20174
46.43000	6.27556
46.44000	0.78514
46.45000	-5.10573
46.46000	-7.30645
46.47000	-1.10095
46.48000	-16.01940
46.49000	2.70132
46.50000	7.10103
46.51000	0.56046
46.52000	3.99374
46.53000	-2.77016
46.54000	1.39232
46.55000	-2.48270
46.56000	-4.18938
46.57000	-5.66995
46.58000	-3.19550
46.59000	1.74547
46.60000	1.50714
46.61000	-1.57760
46.62000	13.71780
46.63000	3.27321
46.64000	-7.00949
46.65000	-3.97654
46.66000	-0.11733
46.67000	-0.65153
46.68000	-8.55092
46.69000	-13.93230
46.70000	-2.54135
46.71000	-11.07130
46.72000	-12.68140
46.73000	2.38117
46.74000	-1.45802
46.75000	-4.93098
46.76000	3.39224
46.77000	0.75665
46.78000	-1.53454
46.79000	-4.23105
46.80000	-1.82463
46.81000	5.15532
46.82000	-5.13863
46.83000	2.19013
46.84000	-6.05047
46.85000	-7.92982
46.86000	-4.90147
46.87000	-5.29462
46.88000	-0.88419
46.89000	-2.21693
46.90000	2.59441
46.91000	2.74805
46.92000	-0.70509
46.93000	-3.70398
46.94000	-0.27157
46.95000	0.67384
46.96000	-2.08227
46.97000	2.00690
46.98000	2.33795
46.99000	2.32129
47.00000	-1.25718
47.01000	-4.80581
47.02000	6.46360
47.03000	4.25185
47.04000	2.07837
47.05000	-5.03402
47.06000	3.87296
47.07000	2.90437
47.08000	0.01819
47.09000	-0.88853
47.10000	-2.17243
47.11000	-5.11561
47.12000	3.24053
47.13000	-0.80830
47.14000	0.76819
47.15000	-2.81706
47.16000	-6.75871
47.17000	7.02438
47.18000	-5.40160
47.19000	-6.87143
47.20000	1.62765
47.21000	5.02151
47.22000	-2.80057
47.23000	-1.95821
47.24000	-6.30972
47.25000	2.17071
47.26000	-7.27585
47.27000	10.09070
47.28000	6.65666
47.29000	3.19594
47.30000	0.79808
47.31000	3.71261
47.32000	-2.47195
47.33000	-0.70129
47.34000	5.78472
47.35000	-2.52716
47.36000	1.22546
47.37000	2.82579
47.38000	8.62439
47.39000	-5.34647
47.40000	1.26041
47.41000	-14.48460
47.42000	10.83760
47.43000	0.36291
47.44000	-3.40064
47.45000	-3.12912
47.46000	1.27472
47.47000	-0.25874
47.48000	-7.21097
47.49000	4.95606
47.50000	4.32051
47.51000	-0.23161
47.52000	1.48013
47.53000	-3.47390
47.54000	0.00688
47.55000	3.45104
47.56000	-2.83769
47.57000	-1.08689
47.58000	7.08053
47.59000	-0.12869
47.60000	3.43462
47.61000	-2.59824
47.62000	-2.06614
47.63000	0.78247
47.64000	7.67162
47.65000	-3.17888
47.66000	-8.71881
47.67000	0.55719
47.68000	-2.28921
47.69000	-4.01591
47.70000	-4.46912
47.71000	4.97022
47.72000	4.95086
47.73000	2.44435
47.74000	0.99970
47.75000	-8.50012
47.76000	-2.97554
47.77000	4.58037
47.78000	-8.44561
47.79000	-8.99625
47.80000	-5.36534
47.81000	-8.90566
47.82000	-12.01320
47.83000	-6.00704
47.84000	1.09468
47.85000	-4.82488
47.86000	-3.32055
47.87000	0.03699
47.88000	-3.05969
47.89000	-0.16515
47.90000	-5.64695
47.91000	-1.07617
47.92000	0.28037
47.93000	2.50088
47.94000	0.29310
47.95000	2.85873
47.96000	-3.09081
47.97000	3.44522
47.98000	1.82175
47.99000	0.35722
48.00000	-4.64607
48.01000	-5.54793
48.02000	-4.44086
48.03000	0.11647
48.04000	-2.90069
48.05000	8.25413
48.06000	-3.45268
48.07000	7.37005
48.08000	3.29036
48.09000	-8.02708
48.10000	-3.16229
48.11000	1.20820
48.12000	8.40980
48.13000	-3.27154
48.14000	8.30012
48.15000	-3.83134
48.16000	1.04084
48.17000	5.24768
48.18000	9.06002
48.19000	-4.39610
48.20000	8.23812
48.21000	1.01881
48.22000	-0.99938
48.23000	-4.36074
48.24000	5.35261
48.25000	-4.36213
48.26000	7.11274
48.27000	-3.93443
48.28000	1.51234
48.29000	9.45286
48.30000	0.28226
48.31000	-5.76805
48.32000	0.63464
48.33000	-0.98801
48.34000	-2.35169
48.35000	2.74694
48.36000	10.69130
48.37000	-7.29923
48.38000	-9.14286
48.39000	4.34151
48.40000	-1.65846
48.41000	3.14464
48.42000	-6.55090
48.43000	4.29178
48.44000	-13.78630
48.45000	7.34133
48.46000	2.41940
48.47000	-6.03306
48.48000	0.18308
48.49000	2.69395
48.50000	11.73090
48.51000	0.40843
48.52000	-3.55810
48.53000	7.42268
48.54000	1.22527
48.55000	-6.97228
48.56000	-8.43422
48.57000	-4.51605
48.58000	8.09845
48.59000	-6.83309
48.60000	5.74500
48.61000	-1.61121
48.62000	-10.72190
48.63000	-5.30520
48.64000	0.51058
48.65000	5.29860
48.66000	10.28640
48.67000	5.38172
48.68000	0.59566
48.69000	-6.51435
48.70000	-8.18708
48.71000	-6.83482
48.72000	1.48284
48.73000	4.78207
48.74000	3.08544
48.75000	-0.81750
48.76000	-9.59151
48.77000	2.46021
48.78000	0.33311
48.79000	-4.77303
48.80000	-2.12740
48.81000	-6.62071
48.82000	-0.07306
48.83000	-3.27379
48.84000	-4.40030
48.85000	14.88210
48.86000	4.80005
48.87000	0.02368
48.88000	-1.39081
48.89000	8.64808
48.90000	6.84247
48.91000	-3.02582
48.92000	-0.75293
48.93000	7.88473
48.94000	3.52802
48.95000	3.46542
48.96000	4.87061
48.97000	2.08962
48.98000	0.38460
48.99000	-6.40139
49.00000	6.73546
49.01000	-3.63171
49.02000	-4.78295
49.03000	4.98223
49.04000	5.10698
49.05000	7.69023
49.06000	-3.78261
49.07000	-6.54931
49.08000	-7.61619
49.09000	-7.61899
49.10000	0.17799
49.11000	0.63847
49.12000	-7.97552
49.13000	-3.19973
49.14000	-5.63276
49.15000	-0.37411
49.16000	2.73868
49.17000	1.99650
49.18000	2.20265
49.19000	1.89491
49.20000	-5.25798
49.21000	2.91741
49.22000	-4.92453
49.23000	-4.71732
49.24000	-1.04586
49.25000	6.82465
49.26000	-1.93798
49.27000	7.32775
49.28000	-5.96117
49.29000	2.11922
49.30000	-4.51756
49.31000	-1.64990
49.32000	-0.26730
49.33000	-15.90760
49.34000	1.11264
49.35000	10.51790
49.36000	-2.26195
49.37000	-1.84040
49.38000	-10.96760
49.39000	2.89066
49.40000	-6.88209
49.41000	9.27113
49.42000	7.75889
49.43000	9.32578
49.44000	8.10313
49.45000	0.28166
49.46000	-2.98090
49.47000	-1.12599
49.48000	2.83217
49.49000	-0.33419
49.50000	-0.19323
49.51000	-2.81755
49.52000	-1.10680
49.53000	0.19645
49.54000	1.05555
49.55000	-3.99378
49.56000	-1.10546
49.57000	-10.91620
49.58000	3.71039
49.59000	-2.50619
49.60000	-2.36152
49.61000	2.50707
49.62000	-5.42615
49.63000	-12.66090
49.64000	-8.35850
49.65000	4.56082
49.66000	-10.99480
49.67000	-4.28261
49.68000	-2.38885
49.69000	4.14051
49.70000	2.41362
49.71000	-1.97870
49.72000	-12.18610
49.73000	2.29372
49.74000	1.77908
49.75000	-0.12768
49.76000	-3.45722
49.77000	3.89021
49.78000	-10.07190
49.79000	-3.47961
49.80000	0.46316
49.81000	4.65205
49.82000	7.69785
49.83000	-2.80205
49.84000	-1.57086
49.85000	-8.75189
49.86000	-5.27440
49.87000	-1.06432
49.88000	-6.56417
49.89000	-4.07696
49.90000	-2.18583
49.91000	-6.14116
49.92000	-6.36823
49.93000	-5.05157
49.94000	-5.49086
49.95000	-1.90291
49.96000	-1.95038
49.97000	-4.79561
49.98000	1.16952
49.99000	0.84403
50.00000	-1.42848
50.01000	6.07930
50.02000	1.34179
50.03000	6.48217
50.04000	3.94195
50.05000	2.66606
50.06000	2.84140
50.07000	0.59323
50.08000	-2.42975
50.09000	1.54579
50.10000	0.38521
50.11000	2.25786
50.12000	3.75892
50.13000	-5.57162
50.14000	5.92490
50.15000	-0.38439
50.16000	-0.19303
50.17000	4.24417
50.18000	1.43097
50.19000	0.14455
50.20000	-0.92092
50.21000	2.96974
50.22000	8.47101
50.23000	-2.09914
50.24000	7.78014
50.25000	5.55777
50.26000	6.64215
50.27000	-1.13057
50.28000	4.43741
50.29000	-0.93755
50.30000	0.97800
50.31000	-1.38010
50.32000	1.22496
50.33000	3.69536
50.34000	-5.63692
50.35000	-4.74347
50.36000	0.75696
50.37000	5.50323
50.38000	3.69753
50.39000	3.71012
50.40000	-2.11230
50.41000	-1.27927
50.42000	2.33279
50.43000	-0.85949
50.44000	2.95366
50.45000	4.96436
50.46000	1.53980
50.47000	1.15458
50.48000	-1.13950
50.49000	-9.82794
50.50000	6.31356
50.51000	7.68928
50.52000	0.97046
50.53000	12.02650
50.54000	-0.26802
50.55000	-7.67751
50.56000	1.56670
50.57000	3.78287
50.58000	4.25529
50.59000	-14.53910
50.60000	9.42734
50.61000	-3.00514
50.62000	4.45339
50.63000	-1.75048
50.64000	3.62296
50.65000	-0.94067
50.66000	0.45726
50.67000	0.81551
50.68000	1.68681
50.69000	3.25626
50.70000	0.16365
50.71000	3.49847
50.72000	4.86871
50.73000	1.13285
50.74000	-3.81734
50.75000	12.04080
50.76000	-3.24471
50.77000	3.14578
50.78000	2.20935
50.79000	-5.59193
50.80000	0.68674
50.81000	-5.68179
50.82000	-5.51427
50.83000	2.23186
50.84000	3.94266
50.85000	-8.73402
50.86000	6.59005
50.87000	5.41188
50.88000	4.65344
50.89000	6.02629
50.90000	-5.26691
50.91000	1.87196
50.92000	-0.28576
50.93000	7.65756
50.94000	-7.02016
50.95000	5.05714
50.96000	-9.47646
50.97000	-5.36073
50.98000	-2.13429
50.99000	3.56837
51.00000	-3.73418
51.01000	9.67721
51.02000	-3.34037
51.03000	8.94181
51.04000	-7.00428
51.05000	5.47671
51.06000	-3.92158
51.07000	-4.00635
51.08000	3.74347
51.09000	10.42830
51.10000	-3.01479
51.11000	-5.92823
51.12000	0.22514
51.13000	-7.78178
51.14000	3.86216
51.15000	3.69617
51.16000	11.79420
51.17000	6.27597
51.18000	-2.87802
51.19000	-2.60027
51.20000	0.04463
51.21000	9.56218
51.22000	-4.89974
51.23000	8.76952
51.24000	-4.18729
51.25000	4.56395
51.26000	-1.52264
51.27000	1.81176
51.28000	8.42111
51.29000	1.98940
51.30000	2.54386
51.31000	-2.78217
51.32000	2.63512
51.33000	1.49831
51.34000	6.67029
51.35000	-6.92968
51.36000	-2.33930
51.37000	3.35227
51.38000	0.25421
51.39000	-12.99250
51.40000	-0.91820
51.41000	2.52803
51.42000	-7.30119
51.43000	-6.28579
51.44000	-0.52731
51.45000	-0.20670
51.46000	8.86976
51.47000	-1.08245
51.48000	1.67321
51.49000	-7.92297
51.50000	2.31570
51.51000	-5.05940
51.52000	2.73297
51.53000	-1.05917
51.54000	-5.00527
51.55000	12.32460
51.56000	6.00345
51.57000	-4.47074
51.58000	-6.45698
51.59000	-3.41549
51.60000	2.75398
51.61000	-7.58783
51.62000	-3.45055
51.63000	-0.87865
51.64000	1.33792
51.65000	1.72403
51.66000	6.21487
51.67000	0.93861
51.68000	4.49124
51.69000	5.88659
51.70000	5.79488
51.71000	-5.21065
51.72000	-6.35085
51.73000	-12.36500
51.74000	2.33563
51.75000	-8.05124
51.76000	0.33465
51.77000	-5.40525
51.78000	-10.94300
51.79000	-2.53759
51.80000	-0.81901
51.81000	-4.85817
51.82000	-0.59538
51.83000	-2.11366
51.84000	0.76832
51.85000	4.87036
51.86000	-0.39461
51.87000	-10.85320
51.88000	-5.93264
51.89000	-0.04837
51.90000	-1.18836
51.91000	3.25017
51.92000	9.18495
51.93000	-1.11039
51.94000	1.52038
51.95000	4.97141
51.96000	3.18279
51.97000	-2.32528
51.98000	-2.04650
51.99000	0.49946
52.00000	-1.96075
52.01000	-1.87044
52.02000	-7.41878
52.03000	-2.83835
52.04000	2.47227
52.05000	-3.18900
52.06000	6.34376
52.07000	-2.77665
52.08000	-11.54070
52.09000	10.24300
52.10000	-2.51585
52.11000	11.41170
52.12000	-2.23466
52.13000	0.48560
52.14000	-9.93687
52.15000	-5.13895
52.16000	1.74021
52.17000	-0.36928
52.18000	5.36156
52.19000	-5.11714
52.20000	-4.00497
52.21000	0.49676
52.22000	11.71430
52.23000	6.46488
52.24000	5.88607
52.25000	-0.90228
52.26000	13.95090
52.27000	9.44572
52.28000	0.35265
52.29000	13.09660
52.30000	-5.85100
52.31000	13.46950
52.32000	1.55342
52.33000	-3.53696
52.34000	1.03934
52.35000	-3.41401
52.36000	4.39649
52.37000	-1.30298
52.38000	-7.38786
52.39000	-3.82457
52.40000	-3.56902
52.41000	0.00650
52.42000	5.01473
52.43000	-6.38442
52.44000	-3.62893
52.45000	-5.89282
52.46000	-3.66724
52.47000	-5.21414
52.48000	3.99120
52.49000	-4.38545
52.50000	-0.07229
52.51000	-6.03307
52.52000	-0.93677
52.53000	-2.92388
52.54000	-0.13735
52.55000	-7.27860
52.56000	8.55250
52.57000	-3.02660
52.58000	12.18120
52.59000	0.96664
52.60000	-2.56310
52.61000	-3.57172
52.62000	4.33759
52.63000	-6.17873
52.64000	-2.13771
52.65000	7.55893
52.66000	1.43637
52.67000	-0.68473
52.68000	0.63704
52.69000	1.01759
52.70000	0.96062
52.71000	1.97277
52.72000	0.35550
52.73000	-7.92269
52.74000	-0.20309
52.75000	-1.11800
52.76000	-8.12914
52.77000	-5.89426
52.78000	-2.09189
52.79000	1.01133
52.80000	-1.66117
52.81000	-8.08681
52.82000	-6.74732
52.83000	8.82286
52.84000	-3.54624
52.85000	-1.85590
52.86000	6.27917
52.87000	-7.52085
52.88000	1.25761
52.89000	2.35370
52.90000	3.74279
52.91000	0.03950
52.92000	-0.46461
52.93000	-8.44649
52.94000	-8.36173
52.95000	5.50528
52.96000	1.72125
52.97000	-0.65653
52.98000	-2.12956
52.99000	11.21670
53.00000	2.81523
53.01000	0.32951
53.02000	-5.45069
53.03000	-5.60442
53.04000	4.86928
53.05000	-3.50443
53.06000	-2.00521
53.07000	2.92283
53.08000	-7.25593
53.09000	2.00294
53.10000	0.95487
53.11000	-1.21449
53.12000	-1.06791
53.13000	-4.60468
53.14000	12.76090
53.15000	6.35321
53.16000	4.65911
53.17000	-4.38046
53.18000	-4.60723
53.19000	4.99000
53.20000	5.68625
53.21000	0.85472
53.22000	-2.79154
53.23000	2.23003
53.24000	-1.75410
53.25000	-9.70522
53.26000	-3.50870
53.27000	4.36703
53.28000	-5.01358
53.29000	2.05409
53.30000	11.61330
53.31000	-0.69134
53.32000	5.49428
53.33000	-4.20917
53.34000	1.21811
53.35000	-2.50055
53.36000	1.78174
